"","cluster1","cluster9","cluster5","cluster4","cluster2","cluster8","cluster3","cluster6","cluster10","cluster7"
"GMAP.837.2.D02",10.6388641905962,9.81007478518592,9.95515212372523,6.73714690482219,7.12568062876349,4.55692093647483,8.25688271283302,-0.26878744914699,-0.26878744914699,-0.26878744914699
"GMAP.549.2.D03",10.7986519337972,10.3011188528916,6.97627748823547,8.4176763290703,7.65535398638534,9.94090954922235,5.49693798248562,-0.178564345298643,-0.178564345298643,8.37452581140562
"GMAP.1082.2.D01",10.5766660861282,10.0251499114654,10.1035281253916,-0.139242745102869,8.47520920394423,8.67546168035598,-0.139242745102869,-0.139242745102869,-0.139242745102869,-0.139242745102869
"GMAP.25.2.E02",10.5359099502211,9.6079657379547,10.3818854376326,-0.138763878309469,5.46257621090609,9.9216670473862,6.02895870504615,-0.138763878309469,6.2993361785669,-0.138763878309469
"GMAP.354.2.E03",10.4757696572267,10.4672082499786,10.2244883987386,5.56375446253954,6.86288771254083,8.41277126912425,8.89453584192101,-0.143887708627629,5.94285114068345,-0.143887708627629
"GMAP.221.2.E01",10.9841331541496,9.51659434761565,10.5907580382477,-0.137164937038881,5.40233297316517,8.35080869737996,-0.137164937038881,-0.137164937038881,-0.137164937038881,-0.137164937038881
"GMAP.44.2.F02",10.5423448392826,11.111702005098,8.39800611685839,-0.0808505214856758,5.68526373804216,9.75582026496978,-0.0808505214856758,-0.0808505214856758,-0.0808505214856758,9.35414020110611
"GMAP.981.2.F03",11.0716012156218,9.58968833733735,9.63518383408423,-0.178397181200753,5.49390534865514,8.79415903196159,8.67334972538153,-0.178397181200753,-0.178397181200753,6.99171574339706
"GMAP.874.2.G02",10.962778316688,9.77256248406404,9.69168829569689,-0.112480997835748,5.37183027379956,10.5030406180847,7.17706214006662,-0.112480997835748,7.25381708247901,-0.112480997835748
"GMAP.132.1.A01",10.3524146202882,9.94984961041078,9.38778601544846,-0.154436478593341,6.7835454860399,10.8240733998482,6.34665026575061,-0.154436478593341,-0.154436478593341,-0.154436478593341
"GMAP.914.1.A10",9.91349752494427,10.3243380896024,7.34201785312969,-0.126805469714659,6.07524721951904,10.6795006687114,8.31220976342122,-0.126805469714659,-0.126805469714659,10.1507917363409
"GMAP.1125.1.A11",10.0726070849242,10.1132342932984,7.64132389796751,-0.160007708338075,6.08145744179649,9.96981930921847,-0.160007708338075,-0.160007708338075,-0.160007708338075,-0.160007708338075
"GMAP.568.1.A02",10.49081912843,9.69832274129636,7.30672090560406,-0.140794172021581,4.00880564612137,10.9402042308124,8.55522930315096,-0.140794172021581,-0.140794172021581,-0.140794172021581
"GMAP.156.1.A03",10.4056871129048,8.22240198175327,9.99588829024399,9.85150614214656,6.64193397974083,8.97469834479365,-0.245983231911181,-0.245983231911181,-0.245983231911181,-0.245983231911181
"GMAP.702.1.A04",11.1048653893683,9.66495980207843,9.52235262929488,-0.177432728749025,2.3024615069155,9.22667595712341,7.59201602788843,-0.177432728749025,-0.177432728749025,8.30909165235551
"GMAP.465.1.A05",11.0248900285154,10.4922426933558,8.23221285853659,-0.188217420272585,5.5583935528336,8.43815640138452,-0.188217420272585,-0.188217420272585,-0.188217420272585,6.81308656985942
"GMAP.538.1.A07",11.5037536008632,9.44052501358897,8.81993548478988,-0.0947478382833005,8.40495783908454,9.39746323564005,-0.0947478382833005,-0.0947478382833005,-0.0947478382833005,-0.0947478382833005
"GMAP.622.1.A08",10.8505679159695,8.70846382922418,9.9677957692424,8.38851638376831,8.75764493447407,6.98767117987469,-0.239901544964969,-0.239901544964969,-0.239901544964969,-0.239901544964969
"GMAP.385.1.A09",10.1215845725909,9.57944647578067,7.73621082912424,-0.136548207859212,8.76902401935095,11.0899690879914,-0.136548207859212,-0.136548207859212,-0.136548207859212,-0.136548207859212
"GMAP.600.1.B01",10.9643406005477,10.6108778996711,9.10826625691828,-0.136628742095883,5.05895199336896,8.7554420261106,-0.136628742095883,-0.136628742095883,-0.136628742095883,6.90182428459655
"GMAP.494.1.B10",10.1252890505358,8.67166241521498,10.544055566014,7.85513632865264,5.44861495793258,7.04068565486002,8.29462324057383,-0.215422066654611,-0.215422066654611,-0.215422066654611
"GMAP.619.1.B11",11.1478808158778,10.1426691648102,10.0456385744139,-0.0944559211098124,5.97237886534275,9.50852370598895,-0.0944559211098124,-0.0944559211098124,-0.0944559211098124,-0.0944559211098124
"GMAP.42.1.B02",8.92914732543477,11.4962764186259,8.60535788510029,-0.118724689243951,9.35554673948849,8.70448942403025,-0.118724689243951,-0.118724689243951,-0.118724689243951,9.03591697167084
"GMAP.319.1.B03",11.2485091707842,9.54765793065785,9.62682903294006,6.23239395898961,3.56560332973388,7.45445135593272,-0.19044113812911,-0.19044113812911,-0.19044113812911,-0.19044113812911
"GMAP.30.1.B04",10.6678469690991,8.73676712015338,9.95637952999562,6.56021651247368,9.31285297041073,10.3631114616161,9.51705048027379,-0.13409723393946,-0.13409723393946,-0.13409723393946
"GMAP.578.1.B05",10.6477058819309,10.9014963998352,6.87125296456479,4.35208854491161,7.39623867960552,9.76412751378168,-0.185788065187143,-0.185788065187143,4.90710975344121,-0.185788065187143
"GMAP.1.1.B06",5.32087593876799,10.0216190036791,-0.0542638851104336,-0.0542638851104336,-0.0542638851104336,11.3723535824433,-0.0542638851104336,-0.0542638851104336,-0.0542638851104336,5.49899645713484
"GMAP.516.1.B07",11.2423588689846,9.6039008340958,9.02926853212346,-0.182289842641694,3.34578704771952,8.60734719184185,6.08525151593837,-0.182289842641694,5.67023806899345,-0.182289842641694
"GMAP.584.1.B09",9.8738403488518,10.537627635057,5.19057913527302,-0.0962396051538885,7.2252233698884,11.0087666278988,-0.0962396051538885,-0.0962396051538885,-0.0962396051538885,8.09086463860312
"GMAP.357.1.C01",10.9119642221316,8.10818810767551,9.93347833287745,7.12360559941568,8.8144904602746,7.22985357705091,-0.197147241505592,-0.197147241505592,-0.197147241505592,-0.197147241505592
"GMAP.428.1.C10",9.50076404300449,10.166372138432,9.08317096512796,-0.176459068137929,4.93694537175469,7.02293495380929,7.64884016085463,6.1077641521193,-0.176459068137929,-0.176459068137929
"GMAP.924.1.C11",10.8512352226431,9.47205447974296,10.2221358987659,-0.197702913403509,4.27964218998179,9.02656107443652,-0.197702913403509,-0.197702913403509,-0.197702913403509,-0.197702913403509
"GMAP.318.1.C02",10.7930166775304,8.30853592681803,9.83781198782988,7.42721916482669,7.06369631420906,9.05314392526723,9.75698492191102,-0.153491751508749,-0.153491751508749,-0.153491751508749
"GMAP.927.1.C03",8.26684477964599,10.8569958870238,9.69503470180795,-0.106201157202342,7.62714914632935,10.6438396539829,-0.106201157202342,-0.106201157202342,-0.106201157202342,-0.106201157202342
"GMAP.866.1.C04",10.3422660698003,7.48383564783438,10.1393379432978,8.01502712538755,4.35936016668559,4.62682028802118,-0.317090481902767,-0.317090481902767,-0.317090481902767,-0.317090481902767
"GMAP.210.1.C06",11.1329479173601,10.1079183268695,9.47005303419597,6.86053301919812,4.24169788297294,8.13094232008503,5.027315449944,-0.176196396516627,-0.176196396516627,-0.176196396516627
"GMAP.180.1.C07",6.73538739829195,10.7071979977104,9.08168007345765,-0.114333929587218,10.023167699919,10.7645359931026,-0.114333929587218,-0.114333929587218,6.68046516104887,-0.114333929587218
"GMAP.947.1.C08",11.0866260592843,9.73207691268125,9.104517751074,6.14269149719091,6.59859211012925,7.32455938415772,-0.240234755935841,-0.240234755935841,-0.240234755935841,-0.240234755935841
"GMAP.544.1.D01",10.6297912049748,9.40813614628875,9.58138243056215,5.83513563056968,7.28662948939833,10.8477637329694,5.00218950726938,-0.144733897252946,-0.144733897252946,-0.144733897252946
"GMAP.1095.1.D10",11.0087065649922,8.82511874209462,10.7928624489873,-0.128389207021431,5.97775920387895,6.48262344140133,8.49788498796229,-0.128389207021431,-0.128389207021431,-0.128389207021431
"GMAP.501.1.D11",10.934915724391,9.08516174783876,10.3579999239875,-0.183773347145749,7.5252090483804,9.09877417801296,-0.183773347145749,-0.183773347145749,-0.183773347145749,-0.183773347145749
"GMAP.482.1.D02",9.22992437912622,10.9687780230057,9.46957108474487,-0.0952963984442636,7.26429672813862,9.95055439476349,-0.0952963984442636,-0.0952963984442636,5.2107647908981,-0.0952963984442636
"GMAP.477.1.D03",10.8726424902367,9.55045107224645,9.71982929325561,7.78722420969032,3.20971992339039,7.07330787601132,-0.218367319509126,-0.218367319509126,-0.218367319509126,-0.218367319509126
"GMAP.232.1.D04",9.79442521507444,9.89348731307907,4.69515705942562,-0.0979128440491142,8.62909037762715,10.8653428162232,-0.0979128440491142,-0.0979128440491142,5.88010020263556,-0.0979128440491142
"GMAP.155.1.D05",10.9782668119889,9.94050786179836,9.92782321178638,7.05119600248858,-0.188324556657737,8.13083657054561,7.42265524514215,-0.188324556657737,-0.188324556657737,-0.188324556657737
"GMAP.720.1.D06",10.3476015789439,9.84625281251267,10.4865427533983,8.28082898945334,8.9344547910768,8.4486790013432,5.88185839675537,-0.237944849845155,-0.237944849845155,-0.237944849845155
"GMAP.824.1.D08",10.6579674685711,10.3475107777631,10.0061300245743,-0.135904944415696,8.94716270835996,7.98337981164993,-0.135904944415696,-0.135904944415696,-0.135904944415696,8.10659674734599
"GMAP.929.1.D09",8.77891966498331,8.97761308312967,7.2356852974193,5.4774061222999,7.96970923293268,11.3125113407482,-0.18723078680952,-0.18723078680952,3.89214073198381,-0.18723078680952
"GMAP.256.1.E01",11.0140835435319,10.07586080047,9.87710004169087,-0.125006257350854,6.24254849090671,8.75838769478797,-0.125006257350854,-0.125006257350854,-0.125006257350854,7.79387963473712
"GMAP.330.1.E10",10.852776853678,10.2071465551635,9.8929346633147,-0.21252403396743,5.48934055710872,9.48869950515487,6.80864425594604,-0.21252403396743,-0.21252403396743,-0.21252403396743
"GMAP.466.1.E11",10.9504410988295,9.33133420691197,9.34252809547252,9.14754747489156,7.81311387364813,9.75093195915955,8.84051333206097,-0.143009613346868,-0.143009613346868,-0.143009613346868
"GMAP.752.1.E03",10.9463862793983,9.9748137281952,9.71916763180706,-0.138649940769051,5.65214374833857,9.03024911664015,7.44786503922444,-0.138649940769051,-0.138649940769051,-0.138649940769051
"GMAP.976.1.E04",10.4506312436199,9.81584934672159,8.3987034277021,6.46160085207048,-0.288546036368976,7.38935377945,-0.288546036368976,-0.288546036368976,-0.288546036368976,-0.288546036368976
"GMAP.473.1.E05",10.9923722705052,9.6233676693334,9.6144152218745,-0.149688230010456,7.94062267987125,10.2948438788043,-0.149688230010456,-0.149688230010456,-0.149688230010456,-0.149688230010456
"GMAP.392.1.E06",9.39841862522437,11.4170393252414,8.79368152156346,-0.0774021289101849,10.4105950908701,5.10258899183298,-0.0774021289101849,-0.0774021289101849,-0.0774021289101849,-0.0774021289101849
"GMAP.449.1.E07",11.0113159765787,8.21109142207618,10.805277542194,6.39578986935654,-0.162253349964887,7.84575597349065,-0.162253349964887,-0.162253349964887,-0.162253349964887,-0.162253349964887
"GMAP.1133.1.E09",11.0744379537645,8.01625179381841,8.5488318158682,5.71816743200876,4.58318579256843,7.99326859423099,-0.194551924501267,-0.194551924501267,-0.194551924501267,-0.194551924501267
"GMAP.736.1.F01",10.3261057984584,10.7312310803843,9.55888210936989,8.50120222373815,-0.183657751095422,6.98534201563707,-0.183657751095422,-0.183657751095422,-0.183657751095422,-0.183657751095422
"GMAP.786.1.F10",9.57650010429882,11.0055609260849,6.98200593337658,-0.122303140767375,5.74349243096839,10.6246047414228,-0.122303140767375,-0.122303140767375,-0.122303140767375,-0.122303140767375
"GMAP.56.1.F11",10.2090170791966,10.807332800193,8.9474292417847,9.29677117041939,6.76911902244273,10.0073519728983,-0.129005309351546,-0.129005309351546,-0.129005309351546,-0.129005309351546
"GMAP.450.1.F02",10.7137994272984,10.8740403475676,7.20093493642982,-0.200056913102175,5.6087382546116,6.20101144606116,-0.200056913102175,-0.200056913102175,3.90175026330854,-0.200056913102175
"GMAP.119.1.F03",10.4806300368825,9.92033365476254,10.8657682632588,-0.134656751900172,5.46012023871948,8.54133957220235,-0.134656751900172,-0.134656751900172,-0.134656751900172,8.70059773006293
"GMAP.174.1.F04",11.0853927263347,9.68880610339947,9.89457927786162,-0.155249211247018,5.56262556376563,9.03399768469901,9.51567395626715,-0.155249211247018,4.62632488363335,8.06034201846675
"GMAP.525.1.F05",11.0176505487091,10.3608742966562,9.87687624588744,-0.121390655431233,8.72727280531574,7.56028798544303,-0.121390655431233,4.33583164252692,-0.121390655431233,-0.121390655431233
"GMAP.754.1.F06",10.632809537603,9.89699268637419,9.90236881011947,-0.145555023188139,8.25889895593184,8.86573505262282,-0.145555023188139,-0.145555023188139,-0.145555023188139,-0.145555023188139
"GMAP.529.1.F07",10.9673678907202,9.0765781156829,10.0557543856375,-0.210457554627924,6.63599886342262,7.71168692268705,-0.210457554627924,-0.210457554627924,-0.210457554627924,-0.210457554627924
"GMAP.1097.1.F09",11.1752094933958,9.68779538286277,10.19813404759,4.04565343698196,-0.157072362133444,7.85309719155887,-0.157072362133444,-0.157072362133444,-0.157072362133444,-0.157072362133444
"GMAP.756.1.G01",11.0355644841262,9.0243925781181,3.55175721734006,-0.151510669236297,4.77579117506456,10.1922275302351,-0.151510669236297,-0.151510669236297,-0.151510669236297,-0.151510669236297
"GMAP.493.1.G10",10.6572965657172,9.86257135164153,8.27579914249803,-0.208411495991763,6.99440283372642,10.3593473588538,5.79066675551489,-0.208411495991763,-0.208411495991763,8.83853509046745
"GMAP.945.1.G11",11.1112970135133,9.74256361860626,9.97918075207413,8.72683448386077,4.46954877606375,7.38779128327656,6.09180944122109,-0.143350032513291,-0.143350032513291,6.53367737113565
"GMAP.461.1.G02",10.7805852382039,8.24729100208972,10.5922991200533,7.178623752047,2.74188728788489,8.53318741833037,5.79652471207243,-0.150489628285159,-0.150489628285159,-0.150489628285159
"GMAP.448.1.G05",10.8421084691251,8.2123795970414,10.3990986974213,-0.246122747093867,8.62207078501357,7.1651623270857,6.08416729430569,5.98740668469912,-0.246122747093867,-0.246122747093867
"GMAP.547.1.G06",11.4851837545801,9.96425812595701,7.24355349471088,4.57680191629003,-0.122727177706199,8.78587947215829,3.79286090913145,-0.122727177706199,-0.122727177706199,5.54385840037045
"GMAP.677.1.G07",9.78243693899739,11.1551997059983,9.27516600255542,-0.160672639923382,3.7661275484188,8.89466562391305,6.43640826980007,-0.160672639923382,-0.160672639923382,-0.160672639923382
"GMAP.135.1.G08",10.4124256361918,8.72092086710414,10.4412722005469,6.95128571074662,-0.28935121319876,6.00200990833004,-0.28935121319876,-0.28935121319876,3.85933381011356,-0.28935121319876
"GMAP.834.1.H01",10.6920579102139,9.53052532213296,10.1156434843826,7.77791742670268,-0.235922923605678,5.41027991728391,-0.235922923605678,-0.235922923605678,-0.235922923605678,-0.235922923605678
"GMAP.350.1.H10",10.8695258689361,9.27998527562001,10.4220016003609,-0.168511941445919,7.61796155190102,9.04193241308026,6.7570917368914,-0.168511941445919,-0.168511941445919,8.41345210862462
"GMAP.32.1.H11",5.34142146187689,7.96204148145138,-0.0947696274547152,-0.0947696274547152,8.01035649897385,11.6067127149322,-0.0947696274547152,-0.0947696274547152,-0.0947696274547152,-0.0947696274547152
"GMAP.556.1.H02",9.06368738515315,6.37911722156959,7.73816010528536,-0.111795805644569,8.2765147047883,10.9708298894663,-0.111795805644569,-0.111795805644569,6.15411247934945,-0.111795805644569
"GMAP.224.1.H03",9.55368111449364,9.7529577053003,3.20578955037265,-0.145260911369256,7.96160324220777,10.3479232707154,-0.145260911369256,-0.145260911369256,-0.145260911369256,9.43040113878226
"GMAP.270.1.H04",10.5250548226467,9.38461598184093,10.602825141234,6.71342935960579,5.86382698460542,5.59509193603034,6.72409169789595,-0.241994262836538,-0.241994262836538,-0.241994262836538
"GMAP.512.1.H05",10.4708901807891,8.76868970655828,10.6738029802364,7.7364847915549,-0.240183441907476,8.60145128461918,6.95830860628101,8.6212481511914,-0.240183441907476,-0.240183441907476
"GMAP.737.1.H06",7.55381987033906,10.4087221116924,9.17210626382671,-0.127569715752934,6.49850882522754,11.0088968399541,8.63690491414879,-0.127569715752934,-0.127569715752934,-0.127569715752934
"GMAP.650.1.H07",11.0855331044896,9.79227598182032,8.53374324441271,-0.186735025338059,8.56508455547792,9.51243602249055,-0.186735025338059,-0.186735025338059,6.2652322741605,-0.186735025338059
"GMAP.688.1.H08",10.8642491908493,9.36665103819879,9.16123369031333,8.12479050793006,7.32201092584536,7.4295549429195,-0.268852600148014,-0.268852600148014,-0.268852600148014,-0.268852600148014
"GMAP.767.1.H09",10.5875563901517,8.44788068605566,10.4347036185056,6.27024815336066,9.62346014855685,5.76716631149837,5.03462922108281,-0.23538841748379,-0.23538841748379,-0.23538841748379
"SAGE.223.2.A01",9.37785549032531,11.8779056035512,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612,-0.0286500812267612
"SAGE.422.2.A03",7.96492158485434,11.7645218166683,5.72263832091565,-0.0458893655783861,6.6132722026765,9.34314902662886,4.68689608619532,-0.0458893655783861,-0.0458893655783861,-0.0458893655783861
"SAGE.411.2.A04",9.6487661644061,11.73876027549,3.91916380726742,-0.0717537212514294,-0.0717537212514294,6.01300123881738,-0.0717537212514294,-0.0717537212514294,5.12246742987014,-0.0717537212514294
"SAGE.411.2.A05",9.49170309462026,11.7372788233455,-0.0602297115023465,-0.0602297115023465,-0.0602297115023465,8.22530466600423,-0.0602297115023465,-0.0602297115023465,-0.0602297115023465,-0.0602297115023465
"SAGE.415.2.A06",6.74048929995138,11.4311746142878,-0.0685704284978996,-0.0685704284978996,9.09254453008629,9.82350184034993,-0.0685704284978996,-0.0685704284978996,7.73522128026201,-0.0685704284978996
"SAGE.402.2.A07",10.5122139302938,11.3252593215829,6.59624552316802,7.79212882891242,-0.0922827918642106,7.02731113814826,3.98029102298854,-0.0922827918642106,7.4721853809454,-0.0922827918642106
"SAGE.213.2.A08",9.72230037858725,11.4957952658369,6.4129800337684,-0.0862531171293082,7.55139067027785,-0.0862531171293082,5.40659876145288,-0.0862531171293082,6.39195863666554,-0.0862531171293082
"SAGE.16.2.A09",9.45414388223336,11.6667543339646,3.84893400344822,-0.0774839643134886,-0.0774839643134886,5.22033234546655,-0.0774839643134886,-0.0774839643134886,-0.0774839643134886,-0.0774839643134886
"SAGE.370.2.A10",-0.0403734768241577,11.9344419352775,-0.0403734768241577,-0.0403734768241577,6.66929633787036,7.16933242977621,-0.0403734768241577,-0.0403734768241577,-0.0403734768241577,-0.0403734768241577
"SAGE.348.2.A11",6.22072211008014,11.2975046113716,-0.0857989806238209,-0.0857989806238209,6.28071960696014,10.1015005737684,5.30274981237413,-0.0857989806238209,-0.0857989806238209,-0.0857989806238209
"SAGE.362.2.A12",7.03465855005206,11.8829496041755,7.65251620218337,-0.0453570212444419,8.53693511288883,6.53802701907876,-0.0453570212444419,-0.0453570212444419,5.29711431433802,-0.0453570212444419
"SAGE.265.2.B01",-0.0425402556660703,11.6924009707351,-0.0425402556660703,-0.0425402556660703,4.78366109669653,7.16205531016871,-0.0425402556660703,-0.0425402556660703,-0.0425402556660703,-0.0425402556660703
"SAGE.223.2.B02",6.88106708118896,11.8736376343437,-0.0496773000012514,-0.0496773000012514,5.06577782544164,-0.0496773000012514,-0.0496773000012514,-0.0496773000012514,-0.0496773000012514,-0.0496773000012514
"SAGE.401.2.B03",10.7806888431601,11.2884928708832,5.86617135070528,-0.0720705554433554,-0.0720705554433554,9.512814167853,-0.0720705554433554,-0.0720705554433554,-0.0720705554433554,-0.0720705554433554
"SAGE.219.2.B04",4.19559161898258,11.969025909533,-0.0214080297015986,-0.0214080297015986,6.10473902325774,-0.0214080297015986,-0.0214080297015986,-0.0214080297015986,-0.0214080297015986,-0.0214080297015986
"SAGE.226.2.B05",10.7554954114219,11.181212071272,-0.0514949802062841,-0.0514949802062841,-0.0514949802062841,6.89087236057356,-0.0514949802062841,-0.0514949802062841,-0.0514949802062841,-0.0514949802062841
"SAGE.435.2.B06",9.39518047314286,10.7395184575828,-0.037968960485772,-0.037968960485772,10.9846629551296,6.17470729814388,6.92395473620306,-0.037968960485772,10.4546916857536,-0.037968960485772
"SAGE.420.2.B07",10.0189940856903,11.1579663477235,9.0962891680794,-0.109506781029149,-0.109506781029149,8.58267792173348,-0.109506781029149,-0.109506781029149,9.42168366382568,-0.109506781029149
"SAGE.354.2.B08",10.4352312001929,11.1066060800903,-0.055111986911113,-0.055111986911113,-0.055111986911113,8.47796530256565,-0.055111986911113,-0.055111986911113,-0.055111986911113,-0.055111986911113
"SAGE.373.2.B09",5.33422568322502,11.8840733333663,-0.0475627316403706,-0.0475627316403706,-0.0475627316403706,5.0777484798618,-0.0475627316403706,-0.0475627316403706,-0.0475627316403706,-0.0475627316403706
"SAGE.355.2.B10",9.31591663749166,11.7857405890885,-0.0628173674135049,-0.0628173674135049,-0.0628173674135049,5.8095973918573,-0.0628173674135049,-0.0628173674135049,-0.0628173674135049,-0.0628173674135049
"SAGE.363.2.B11",8.55719194396606,11.9307150553789,-0.0358896300950189,-0.0358896300950189,5.9845831312504,4.04150396341486,4.04150396341486,-0.0358896300950189,-0.0358896300950189,-0.0358896300950189
"SAGE.219.2.B12",4.5742308969988,11.8876902932557,5.41593720520522,-0.0554461478067196,8.55974432549869,4.69824539110103,7.07752934985354,-0.0554461478067196,-0.0554461478067196,-0.0554461478067196
"SAGE.44.2.C01",-0.0171896634423288,11.9864695823804,4.13048024539283,-0.0171896634423288,5.0084451552852,-0.0171896634423288,-0.0171896634423288,-0.0171896634423288,-0.0171896634423288,-0.0171896634423288
"SAGE.402.2.C02",8.88327734466765,11.864146486761,-0.0484451424879779,-0.0484451424879779,-0.0484451424879779,5.85241345061519,-0.0484451424879779,-0.0484451424879779,-0.0484451424879779,-0.0484451424879779
"SAGE.341.2.C03",10.6855334634116,10.5857987630086,4.91563070574136,9.06605409923483,9.3458522511623,9.14864439427166,6.38644313218709,-0.107077638608486,-0.107077638608486,-0.107077638608486
"SAGE.148.2.C04",6.49061771721367,11.9534375010192,-0.026674549061978,-0.026674549061978,-0.026674549061978,-0.026674549061978,-0.026674549061978,-0.026674549061978,-0.026674549061978,5.43733183339182
"SAGE.265.2.C05",6.1664078361222,11.7263931738021,-0.0429738514582372,-0.0429738514582372,-0.0429738514582372,6.50533603428527,-0.0429738514582372,-0.0429738514582372,-0.0429738514582372,-0.0429738514582372
"SAGE.420.2.C06",9.83106396527578,11.8033400630871,-0.0350650596925259,-0.0350650596925259,-0.0350650596925259,8.29455957826543,-0.0350650596925259,-0.0350650596925259,-0.0350650596925259,-0.0350650596925259
"SAGE.198.2.C07",9.44654638367129,11.4024365509898,4.49533323094392,5.98117712920152,10.3028542954186,8.05344780696272,-0.0726944023887945,-0.0726944023887945,-0.0726944023887945,-0.0726944023887945
"SAGE.402.2.C08",9.04273371924345,9.69323849790153,-0.0590435548322645,-0.0590435548322645,-0.0590435548322645,11.5963044251267,-0.0590435548322645,-0.0590435548322645,7.2881171490814,-0.0590435548322645
"SAGE.393.2.C09",11.0901135362664,9.67644540360802,8.59724098414346,7.67340110693974,5.65710321669111,6.30374536830049,-0.185537496236103,-0.185537496236103,-0.185537496236103,-0.185537496236103
"SAGE.412.2.C10",9.31858619813576,11.5065171896582,9.47222012489827,-0.0773419138280378,9.43084858778487,5.72377782740926,-0.0773419138280378,-0.0773419138280378,9.26226367973188,-0.0773419138280378
"SAGE.402.2.C11",5.99016147512279,11.9387872863829,-0.0384953442880391,-0.0384953442880391,-0.0384953442880391,7.38577281916274,-0.0384953442880391,-0.0384953442880391,-0.0384953442880391,-0.0384953442880391
"SAGE.406.2.C12",6.14340203413038,11.8206464315192,3.00998148473963,-0.0789680257206662,7.36659181734401,8.35871982071508,3.68009042182661,-0.0789680257206662,-0.0789680257206662,7.41048595596596
"SAGE.251.2.D01",9.53921548556215,11.6589330313062,-0.0708109817864084,7.19071509809193,4.14681978529079,-0.0708109817864084,-0.0708109817864084,-0.0708109817864084,-0.0708109817864084,-0.0708109817864084
"SAGE.138.2.D02",7.14905598694065,11.6932836987447,-0.0506973945568774,-0.0506973945568774,5.3034695192081,8.70008562939273,-0.0506973945568774,-0.0506973945568774,6.81959436504284,-0.0506973945568774
"SAGE.67.2.D03",-0.0152247777375241,10.3502006973805,-0.0152247777375241,-0.0152247777375241,-0.0152247777375241,-0.0152247777375241,-0.0152247777375241,11.7754065294206,-0.0152247777375241,-0.0152247777375241
"SAGE.415.2.D04",-0.053430106330028,10.8584742964031,4.93273461885105,-0.053430106330028,-0.053430106330028,11.2457603510561,-0.053430106330028,-0.053430106330028,6.6089168935361,-0.053430106330028
"SAGE.232.2.D05",-0.0165644117448487,11.9786835530241,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487,-0.0165644117448487
"SAGE.308.2.D06",9.6628667956234,11.7196497136301,5.70774683616755,-0.0533156433184843,6.27889298388368,7.15758519946988,5.56164025409144,-0.0533156433184843,-0.0533156433184843,-0.0533156433184843
"SAGE.36.2.D07",-0.0842655064454192,10.984025013482,-0.0842655064454192,-0.0842655064454192,3.56732118599864,-0.0842655064454192,4.06771259355108,-0.0842655064454192,-0.0842655064454192,-0.0842655064454192
"SAGE.426.2.D08",10.9200585342034,11.0353743911561,4.41864416927775,-0.104097814834571,6.39815428815256,7.34868774155999,-0.104097814834571,-0.104097814834571,5.87067322461127,-0.104097814834571
"SAGE.213.2.D09",7.42453406869148,10.9096849437167,-0.0989946448593564,-0.0989946448593564,9.14344998448207,8.44812217612899,4.4545949493555,-0.0989946448593564,9.31210670152227,-0.0989946448593564
"SAGE.304.2.D10",7.82382656322082,11.8520344469842,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938,-0.0567607928649938
"SAGE.422.2.D11",8.05898810242092,11.6396011299935,6.3651615988536,-0.0733580509000316,7.04427451409641,8.33567005441002,-0.0733580509000316,-0.0733580509000316,5.56276178876874,-0.0733580509000316
"SAGE.426.2.D12",4.63498384933101,11.9395471460423,4.71429925537258,-0.0265996889221753,8.64504033309941,3.95124376671295,-0.0265996889221753,-0.0265996889221753,6.05489115443995,-0.0265996889221753
"SAGE.44.2.E01",4.36905860795143,11.9269980749108,6.08621638086225,-0.0390967229247927,-0.0390967229247927,-0.0390967229247927,-0.0390967229247927,-0.0390967229247927,5.22698087352467,-0.0390967229247927
"SAGE.443.2.E02",9.20554355471653,11.8321693868672,5.67120651258424,6.05962061857356,5.88415439031375,-0.0562526660020968,-0.0562526660020968,-0.0562526660020968,-0.0562526660020968,-0.0562526660020968
"SAGE.436.2.E03",-0.0836913144093199,9.6324490171197,6.70184379077124,-0.0836913144093199,8.92448175530577,11.1552136831748,-0.0836913144093199,-0.0836913144093199,6.02177529133357,-0.0836913144093199
"SAGE.351.2.E04",8.78666884549877,11.9296358747777,-0.0244492508276153,-0.0244492508276153,6.11041010419994,4.69012942647384,-0.0244492508276153,-0.0244492508276153,-0.0244492508276153,-0.0244492508276153
"SAGE.406.2.E05",-0.0161198763440513,11.9821532870497,-0.0161198763440513,-0.0161198763440513,7.04917749641418,-0.0161198763440513,-0.0161198763440513,-0.0161198763440513,-0.0161198763440513,-0.0161198763440513
"SAGE.351.2.E06",7.11092912818957,11.9513970412487,-0.0246938123073068,-0.0246938123073068,-0.0246938123073068,-0.0246938123073068,-0.0246938123073068,-0.0246938123073068,7.83875570082089,-0.0246938123073068
